id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3746,hikon_s3_v1_accel_001,-0.723633,0.064697,-0.482178,0.871966,4.48855,-2.18321,-4.25191,2026-04-07 08:49:15.174124+00
3747,hikon_s3_v1_accel_001,-0.745605,-0.071045,-0.366455,0.833825,8.69466,-7.38931,-14.8779,2026-04-07 08:49:24.672161+00
3748,hikon_s3_v1_accel_001,-0.744629,0.052246,-0.481445,0.888252,-1.70229,-11.9542,-15.6947,2026-04-07 08:49:34.794166+00
3749,hikon_s3_v1_accel_001,-0.710449,0.096924,-0.444092,0.843416,3.79389,1.25191,-0.152672,2026-04-07 08:49:48.366604+00
3750,hikon_s3_v1_accel_001,-0.724121,0.122559,-0.457275,0.865143,0.755725,-0.351145,-2.72519,2026-04-07 08:49:58.730348+00
3751,hikon_s3_v1_accel_001,-0.715332,0.116455,-0.507813,0.884949,-0.366412,-4.06107,-1.41985,2026-04-07 08:50:18.024182+00
3752,hikon_s3_v1_accel_001,-0.721436,0.107666,-0.492188,0.879949,4.0229,0.839695,-1.9542,2026-04-07 08:50:28.35527+00
3753,hikon_s3_v1_accel_001,-0.713135,0.107178,-0.519043,0.888512,-2.58779,-4.76336,-1.8855,2026-04-07 08:50:39.016924+00
3754,hikon_s3_v1_accel_001,-0.65918,-0.128174,-0.57666,0.885146,-5.74809,0.076336,3.01527,2026-04-07 08:50:49.195667+00
3755,hikon_s3_v1_accel_001,-0.644775,0.012939,-0.586182,0.8715,3.85496,0.564885,-1.82443,2026-04-07 08:51:12.421151+00
3756,hikon_s3_v1_accel_001,-0.660156,0.003662,-0.572998,0.874155,3.45038,-0.152672,-1.15267,2026-04-07 08:51:23.264935+00
3757,hikon_s3_v1_accel_001,-0.678711,0.016846,-0.544189,0.8701,-0.763359,-0.175573,-0.801527,2026-04-07 08:51:32.77728+00
3758,hikon_s3_v1_accel_001,-0.696289,0.046875,-0.528564,0.875441,6.06107,7.54962,-1.9542,2026-04-07 08:51:42.610822+00
3759,hikon_s3_v1_accel_001,-0.77417,0.111572,-0.433594,0.89431,1.83969,30.5802,-6.74809,2026-04-07 08:51:53.555918+00
3760,hikon_s3_v1_accel_001,-0.684814,0.096191,-0.525391,0.868481,0.931298,-2.92366,-2.33588,2026-04-07 08:52:41.210665+00
3761,hikon_s3_v1_accel_001,-0.675293,0.101563,-0.540527,0.870922,3.01527,-0.625954,-1.9542,2026-04-07 08:52:51.221465+00
3762,hikon_s3_v1_accel_001,-0.660156,0.079346,-0.57373,0.878219,2.61069,-0.412214,-1.37405,2026-04-07 08:53:01.474566+00
3763,hikon_s3_v1_accel_001,-0.637695,0.046387,-0.59375,0.872552,-0.267176,0.061069,-1.46565,2026-04-07 08:53:12.257334+00
3764,hikon_s3_v1_accel_001,-0.6604,0.198486,-0.488281,0.844952,-4.99237,-4.58779,-1.12977,2026-04-07 08:53:21.947116+00
3765,hikon_s3_v1_accel_001,-0.730225,0.24292,-0.408691,0.871359,2.40458,-2.29008,-2.0916,2026-04-07 08:53:50.924273+00
3766,hikon_s3_v1_accel_001,-0.727783,0.23877,-0.425049,0.875983,1.08397,0.061069,-0.603053,2026-04-07 08:54:02.809336+00
3767,hikon_s3_v1_accel_001,-0.924072,0.029541,-0.080566,0.928048,0.152672,-3.34351,-4.1145,2026-04-07 08:54:35.480514+00
3768,hikon_s3_v1_accel_001,-0.931152,0,-0.036865,0.931882,3.42748,-2.45038,-1.73282,2026-04-07 08:54:45.544601+00
3769,hikon_s3_v1_accel_001,-0.927734,-0.00708,-0.0354,0.928437,-2.58015,-2.96947,-3.0458,2026-04-07 08:54:55.723967+00
3770,hikon_s3_v1_accel_001,-0.91626,0.012207,-0.087891,0.920546,2.78626,1.86259,-2.16031,2026-04-07 08:55:05.663246+00
3771,hikon_s3_v1_accel_001,-0.909424,0.045654,-0.14624,0.922238,1.07634,-0.152672,-2.32824,2026-04-07 08:55:15.703019+00
3772,hikon_s3_v1_accel_001,-0.922607,-0.012207,-0.097656,0.927842,1.44275,0.061069,-1.00763,2026-04-07 08:55:34.31831+00
3773,hikon_s3_v1_accel_001,-0.920898,-0.009277,-0.091064,0.925436,2.0687,-0.625954,-2.0687,2026-04-07 08:55:44.402021+00
