id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3844,hikon_s3_v1_accel_001,-0.895264,0.09375,-0.176758,0.917349,2.17557,-0.29771,-0.664122,2026-04-07 09:29:18.700693+00
3845,hikon_s3_v1_accel_001,-0.891602,0.098389,-0.182373,0.915365,3.41221,0.625954,-0.961832,2026-04-07 09:29:27.587125+00
3846,hikon_s3_v1_accel_001,-0.893555,0.090332,-0.176514,0.915291,1.98473,-1.66412,-1.49618,2026-04-07 09:29:38.029646+00
3847,hikon_s3_v1_accel_001,-0.885498,0.098633,-0.184326,0.909841,1.62595,-1.09924,-1.55725,2026-04-07 09:29:47.912178+00
3848,hikon_s3_v1_accel_001,-0.890625,0.092285,-0.165283,0.910521,2.55725,-1.48092,-1.79389,2026-04-07 09:29:57.784893+00
3849,hikon_s3_v1_accel_001,-0.892334,0.070557,-0.161621,0.909593,3.09924,-0.450382,-1.90076,2026-04-07 09:30:07.907967+00
3850,hikon_s3_v1_accel_001,-0.894043,0.074707,-0.150635,0.909717,1.77863,-0.465649,-1.98473,2026-04-07 09:30:19.488123+00
3851,hikon_s3_v1_accel_001,-0.898438,0.086426,-0.136719,0.912881,1.08397,-0.389313,-1.83206,2026-04-07 09:30:45.900895+00
3852,hikon_s3_v1_accel_001,-0.899658,0.095459,-0.138672,0.915274,1.96183,-1.78626,-1.01527,2026-04-07 09:30:56.66346+00
3853,hikon_s3_v1_accel_001,-0.892334,0.08252,-0.162598,0.910773,1.81679,-0.358779,-1.13741,2026-04-07 09:31:07.107234+00
3854,hikon_s3_v1_accel_001,0.014526,-0.002869,-0.009094,0.017377,3.89313,-2.58015,-1.09924,2026-04-07 09:31:18.985311+00
3855,hikon_s3_v1_accel_001,-0.927002,0.078613,0.366943,1.00008,0.274809,1.28244,-9.28244,2026-04-07 09:31:27.091405+00
3856,hikon_s3_v1_accel_001,-0.540527,0.859375,-0.0979,1.01994,4.45038,5.62595,-5.08397,2026-04-07 09:38:50.431688+00
3857,hikon_s3_v1_accel_001,-0.342529,0.816162,-0.171387,0.901565,5.42748,5.53435,-9.94656,2026-04-07 09:39:02.231489+00
