id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
4122,hikon_s3_v1_accel_001,-0.62915,0.498047,0.685791,1.05555,2.15267,-1.36641,-2.1145,2026-04-07 12:09:13.468871+00
4123,hikon_s3_v1_accel_001,-0.659668,0.445557,0.632324,1.01662,-8.61832,10.771,-4.77863,2026-04-07 12:09:24.428279+00
4124,hikon_s3_v1_accel_001,-0.635254,0.490479,0.596191,0.99978,3.82443,-1.07634,2.74046,2026-04-07 12:09:34.534941+00
4125,hikon_s3_v1_accel_001,-0.851074,0.331543,0.512939,1.04755,13.8015,14.0229,7.51145,2026-04-07 12:09:44.426047+00
4126,hikon_s3_v1_accel_001,-0.819824,0.36792,0.470215,1.01419,1.18321,-1.51908,-0.870229,2026-04-07 12:09:54.821151+00
4127,hikon_s3_v1_accel_001,-0.655762,0.644531,0.406006,1.00513,2.05344,-2.91603,-0.374046,2026-04-07 12:10:04.364468+00
4128,hikon_s3_v1_accel_001,-0.75708,0.469971,0.600342,1.07446,4.35878,-0.778626,-5.19084,2026-04-07 12:10:14.496516+00
4129,hikon_s3_v1_accel_001,-0.747803,0.433838,0.58252,1.04247,0.770992,-1.35115,-2.22901,2026-04-07 12:10:24.503339+00
4130,hikon_s3_v1_accel_001,-0.933105,0.119141,0.283691,0.982528,3.01527,-0.580153,-1.70992,2026-04-07 12:10:35.080693+00
4131,hikon_s3_v1_accel_001,-0.931885,0.22168,0.203857,0.979341,0.908397,1.50382,-5.80916,2026-04-07 12:10:44.70311+00
4132,hikon_s3_v1_accel_001,-0.887207,0.208008,0.368164,0.982827,-4.00763,-6.99237,-2.38931,2026-04-07 12:10:55.048041+00
4133,hikon_s3_v1_accel_001,-1.10376,-0.086914,0.332031,1.15589,21.3359,14.2061,46.687,2026-04-07 12:11:04.814632+00
4134,hikon_s3_v1_accel_001,-0.827637,0.38501,0.087158,0.916958,3.83206,15.2443,-10.0229,2026-04-07 12:11:52.297753+00
4135,hikon_s3_v1_accel_001,-0.858887,0.353516,0.045166,0.929892,-1.67176,2.35115,3.38931,2026-04-07 12:12:02.719479+00
4136,hikon_s3_v1_accel_001,-0.893311,0.308105,0.041748,0.945873,0.618321,-1.14504,-1.34351,2026-04-07 12:12:12.647257+00
4137,hikon_s3_v1_accel_001,-0.817139,0.570557,0.064941,0.998733,5.22901,-18.5572,21.5802,2026-04-07 12:12:22.610132+00
4138,hikon_s3_v1_accel_001,-0.788818,0.504883,0.041748,0.937488,1.58015,-1.60305,-0.961832,2026-04-07 12:12:32.66955+00
4139,hikon_s3_v1_accel_001,-0.29248,0.749756,0.023926,0.80514,-107.626,12.8702,12.4427,2026-04-07 12:12:55.379767+00
4140,hikon_s3_v1_accel_001,0.081787,0.79541,-0.375732,0.883482,-37.229,50.855,-19.5572,2026-04-07 12:13:05.697514+00
