id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
2840,hikon_s3_v1_accel_001,0.008301,-0.488281,1.03296,1.14258,2.54199,-1.38931,0.129771,2026-04-04 12:12:30.797647+00
2841,hikon_s3_v1_accel_001,-0.019287,-0.391113,1.08667,1.15507,1.80916,-1.19847,-3.67176,2026-04-04 12:12:50.377466+00
2842,hikon_s3_v1_accel_001,-0.015625,-0.330078,1.1228,1.17042,1.50382,-2.05344,-1.43511,2026-04-04 12:13:03.012024+00
2843,hikon_s3_v1_accel_001,-0.054932,-0.305176,1.09644,1.13944,1.42748,-0.687023,-1.07634,2026-04-04 12:13:10.773285+00
2844,hikon_s3_v1_accel_001,-0.067627,-0.310059,1.1189,1.16303,1.78626,-1.18321,-2.67939,2026-04-04 12:13:21.452719+00
2845,hikon_s3_v1_accel_001,-0.031006,-0.296387,1.1106,1.14988,2.37405,-1.41221,-1.45038,2026-04-04 12:13:30.599428+00
2846,hikon_s3_v1_accel_001,-0.056641,-0.265137,1.13208,1.16409,0.824427,-0.870229,1.25954,2026-04-04 12:13:48.775691+00
2847,hikon_s3_v1_accel_001,-0.064453,-0.237061,1.14209,1.16821,5.23664,4.19847,2.14504,2026-04-04 12:13:59.93351+00
2848,hikon_s3_v1_accel_001,-0.090332,-0.164307,1.1438,1.15907,0.427481,0.847328,-0.70229,2026-04-04 12:14:10.056329+00
2849,hikon_s3_v1_accel_001,-0.100586,-0.131592,1.15479,1.1666,2.51908,-2.05344,-1.66412,2026-04-04 12:14:18.990268+00
2850,hikon_s3_v1_accel_001,-0.084229,-0.107422,1.16528,1.17325,-1.90076,-7.23664,1.0916,2026-04-04 12:14:29.700927+00
2851,hikon_s3_v1_accel_001,-0.100098,-0.104248,1.1582,1.16718,1.14504,-1.08397,-0.374046,2026-04-04 12:14:39.359944+00
2852,hikon_s3_v1_accel_001,-0.128174,-0.104004,1.14551,1.15734,0.725191,-1.77863,-1.12977,2026-04-04 12:15:02.339513+00
2853,hikon_s3_v1_accel_001,-0.147705,-0.094238,1.14062,1.154,2.58015,0.984733,-1.0458,2026-04-04 12:15:12.473038+00
2854,hikon_s3_v1_accel_001,-0.146484,-0.171143,1.15454,1.17631,5.94657,0.587786,-2.46565,2026-04-04 12:15:22.475083+00
2855,hikon_s3_v1_accel_001,-0.070313,-0.13916,1.14404,1.15462,-8.94656,-0.137405,0.305344,2026-04-04 12:15:32.944141+00
2856,hikon_s3_v1_accel_001,-0.171875,-0.364746,1.06201,1.13598,2.48855,-0.916031,0.343511,2026-04-04 12:15:54.325349+00
2857,hikon_s3_v1_accel_001,-0.164551,-0.36499,1.08398,1.15556,2.52672,-0.419847,-0.793893,2026-04-04 12:16:04.130588+00
2858,hikon_s3_v1_accel_001,-0.128174,-0.289063,1.13281,1.17612,10.8855,4.55725,5.16031,2026-04-04 12:16:17.567757+00
2859,hikon_s3_v1_accel_001,-0.08667,-0.264893,1.13232,1.16612,1.58015,-0.740458,-1.28244,2026-04-04 12:16:25.087581+00
2860,hikon_s3_v1_accel_001,-0.015625,-0.92334,0.015137,0.923596,-4.61832,-16.4657,35.5802,2026-04-04 12:18:05.214388+00
2861,hikon_s3_v1_accel_001,-0.063965,-0.981934,-0.095947,0.988681,-2.72519,-0.152672,-1.69466,2026-04-04 12:18:48.370135+00
2862,hikon_s3_v1_accel_001,-0.06543,-0.998779,-0.065674,1.00307,5.07634,1.67939,-7.8855,2026-04-04 12:18:57.977575+00
2863,hikon_s3_v1_accel_001,-0.051025,-0.982422,-0.068604,0.986135,4.82443,2.29771,-4.33588,2026-04-04 12:19:16.560522+00
2864,hikon_s3_v1_accel_001,-0.150635,-1.00171,0.045898,1.01401,-0.320611,-1.72519,-1.23664,2026-04-04 12:19:18.81162+00
2865,hikon_s3_v1_accel_001,-0.105713,-0.987793,-0.030029,0.993887,2.38168,-4.21374,1.41985,2026-04-04 12:19:33.147525+00
2866,hikon_s3_v1_accel_001,-0.027588,-0.971436,-0.052734,0.973257,6.55725,6.49618,-8.8626,2026-04-04 12:19:54.612911+00
2867,hikon_s3_v1_accel_001,0.023682,-0.980469,-0.031982,0.981276,21.1756,-6.94657,18.1298,2026-04-04 12:20:06.754999+00
2868,hikon_s3_v1_accel_001,-0.960205,0.171875,0.224609,1.00099,14.2595,-7.0916,-17.6489,2026-04-04 12:20:14.570366+00
2869,hikon_s3_v1_accel_001,-0.002686,-1.02026,0.025635,1.02059,14.5496,17.8168,-57.2214,2026-04-04 12:20:25.257665+00
2870,hikon_s3_v1_accel_001,-0.02002,-0.963135,-0.18042,0.980092,-0.748092,5.25191,-2.9313,2026-04-04 12:20:35.331686+00
2871,hikon_s3_v1_accel_001,-0.127441,-0.973389,-0.12915,0.990155,3.83969,2.96947,-5.50382,2026-04-04 12:20:54.006786+00
2872,hikon_s3_v1_accel_001,-0.163574,-0.954102,-0.125488,0.976122,-2.14504,0.206107,-2.64885,2026-04-04 12:21:04.387066+00
2873,hikon_s3_v1_accel_001,-0.001953,-0.976318,-0.106689,0.982132,3.58779,1.22137,0.40458,2026-04-04 12:21:14.534485+00
2874,hikon_s3_v1_accel_001,-0.08374,-0.97876,-0.099121,0.987324,1.29008,0.343511,-2.33588,2026-04-04 12:21:24.066513+00
2875,hikon_s3_v1_accel_001,-0.087646,-0.968994,-0.101807,0.978262,3.1145,-0.496183,-1.82443,2026-04-04 12:21:35.06936+00
2876,hikon_s3_v1_accel_001,-0.104492,-0.963623,-0.128174,0.97771,2.00763,-1.49618,-0.78626,2026-04-04 12:21:57.942623+00
2877,hikon_s3_v1_accel_001,-0.107422,-0.970459,-0.121094,0.983867,2.29008,0.312977,-1.40458,2026-04-04 12:22:06.730828+00
2878,hikon_s3_v1_accel_001,-0.113281,-0.964111,-0.116211,0.977675,-1.9313,0.70229,-1.23664,2026-04-04 12:22:16.289494+00
2879,hikon_s3_v1_accel_001,-0.113281,-0.94751,-0.130859,0.963188,3.44275,0.633588,-4.87786,2026-04-04 12:22:27.47802+00
2880,hikon_s3_v1_accel_001,-0.130615,-0.954834,-0.133057,0.972868,0.633588,-1.98473,-1.1145,2026-04-04 12:22:36.084054+00
2881,hikon_s3_v1_accel_001,-0.135498,-0.960693,-0.131836,0.979118,2.57252,-0.145038,-0.923664,2026-04-04 12:22:53.096787+00
2882,hikon_s3_v1_accel_001,-0.156494,-0.958496,-0.120605,0.978647,0.78626,-0.48855,-1.80153,2026-04-04 12:23:03.412251+00
2883,hikon_s3_v1_accel_001,-0.135986,-0.954102,-0.120605,0.971261,5.8855,-1,-1.80916,2026-04-04 12:23:12.970735+00
2884,hikon_s3_v1_accel_001,-0.155762,-0.952637,-0.132324,0.974314,1.01527,-0.717557,-1.20611,2026-04-04 12:23:23.351241+00
2885,hikon_s3_v1_accel_001,-0.182617,-0.954834,-0.110107,0.978356,2.98473,-0.519084,-1.08397,2026-04-04 12:23:33.985679+00
2886,hikon_s3_v1_accel_001,-0.173828,-0.968018,-0.098389,0.98841,5.35878,2.12977,-3.58015,2026-04-04 12:23:42.991274+00
2887,hikon_s3_v1_accel_001,-0.140381,-0.967529,-0.089844,0.98178,3.50382,0.694656,-1.51908,2026-04-04 12:24:03.301469+00
2888,hikon_s3_v1_accel_001,-0.150879,-0.956787,-0.084717,0.972308,2.45038,0.083969,-1.14504,2026-04-04 12:24:13.217062+00
2889,hikon_s3_v1_accel_001,-0.149902,-0.964844,-0.101807,0.981712,2.19847,1.12214,-2.06107,2026-04-04 12:24:23.079645+00
2890,hikon_s3_v1_accel_001,-0.157959,-0.961182,-0.071289,0.97668,1.79389,0.290076,-2.42748,2026-04-04 12:24:33.405869+00
2891,hikon_s3_v1_accel_001,-0.166992,-0.976807,-0.076172,0.993901,2.26718,-2.12977,-2.12214,2026-04-04 12:24:43.301708+00
2892,hikon_s3_v1_accel_001,-0.133057,-0.969727,-0.085449,0.982535,1.82443,-0.587786,-2.51908,2026-04-04 12:25:09.641898+00
2893,hikon_s3_v1_accel_001,-0.131348,-0.966064,-0.078857,0.978137,0.358779,-0.091603,-3.84733,2026-04-04 12:25:20.841072+00
2894,hikon_s3_v1_accel_001,-0.494873,-0.912842,0.230713,1.06368,10.3282,-1.45801,10.9237,2026-04-04 12:25:30.216595+00
2895,hikon_s3_v1_accel_001,0.066162,-0.710693,0.839111,1.10162,30.458,21.7099,-30.6412,2026-04-04 12:25:41.860672+00
2896,hikon_s3_v1_accel_001,0.067139,-0.59375,0.963135,1.13344,2.54199,1.9542,-5.16794,2026-04-04 12:26:11.450332+00
2897,hikon_s3_v1_accel_001,0.020264,-0.560303,0.993408,1.14071,3.32824,-1.34351,-0.885496,2026-04-04 12:26:17.33477+00
2898,hikon_s3_v1_accel_001,-0.019043,-0.541992,0.986816,1.12602,6.25191,-0.328244,0.572519,2026-04-04 12:26:30.443822+00
2899,hikon_s3_v1_accel_001,-0.039795,-0.524902,1.00781,1.13701,1.28244,-0.267176,-0.343511,2026-04-04 12:26:36.915381+00
2900,hikon_s3_v1_accel_001,-0.050049,-0.511719,1.02417,1.14599,7.24428,-2.27481,0.854962,2026-04-04 12:26:53.853026+00
2901,hikon_s3_v1_accel_001,-0.072754,-0.493164,1.02002,1.13532,2.8626,2.0687,0.458015,2026-04-04 12:27:04.250211+00
2902,hikon_s3_v1_accel_001,0.000977,-0.477783,1.00244,1.11048,2.38168,12.4809,-1.79389,2026-04-04 12:27:14.52893+00
2903,hikon_s3_v1_accel_001,0.009033,-0.471191,1.03735,1.13939,2.78626,0.862595,-1.69466,2026-04-04 12:27:24.508308+00
2904,hikon_s3_v1_accel_001,0.002441,-0.466553,1.04907,1.14814,0.526718,-0.89313,-1.58015,2026-04-04 12:27:34.175167+00
2905,hikon_s3_v1_accel_001,-0.002197,-0.435791,1.01929,1.10854,-0.305344,-1.39695,0.129771,2026-04-04 12:27:44.291842+00
2906,hikon_s3_v1_accel_001,-0.080811,-0.39502,1.04981,1.12457,2.57252,-0.236641,-2.67939,2026-04-04 12:28:01.124919+00
2907,hikon_s3_v1_accel_001,0.014893,-0.518799,1.02759,1.15122,2.41985,-2.41221,-2.38168,2026-04-04 12:28:11.474662+00
2908,hikon_s3_v1_accel_001,0.071289,-0.439941,1.06226,1.15196,1.89313,0.068702,-1.50382,2026-04-04 12:28:21.201583+00
2909,hikon_s3_v1_accel_001,0.081787,-0.444336,1.05664,1.14918,1.80916,-1.07634,-2.09924,2026-04-04 12:28:31.323823+00
2910,hikon_s3_v1_accel_001,0.041992,-0.414063,1.05029,1.12975,1.75573,-1.96183,-2.38931,2026-04-04 12:28:42.53336+00
2911,hikon_s3_v1_accel_001,0.042725,-0.375488,1.08154,1.14567,2.21374,-0.748092,-4.45038,2026-04-04 12:28:54.561994+00
2912,hikon_s3_v1_accel_001,0.020264,-0.360352,1.06885,1.12814,-1.38168,-7.19084,-2.26718,2026-04-04 12:29:04.650023+00
2913,hikon_s3_v1_accel_001,-0.179688,-0.377197,1.09033,1.16764,-15.7099,-17.7405,-16.3817,2026-04-04 12:29:14.759418+00
2914,hikon_s3_v1_accel_001,-0.094727,-0.325195,1.06714,1.1196,4.26718,-1.29008,-1.70229,2026-04-04 12:29:24.702889+00
2915,hikon_s3_v1_accel_001,-0.006104,-0.266602,1.10913,1.14074,2.79389,-2.48855,-0.358779,2026-04-04 12:29:35.055321+00
2916,hikon_s3_v1_accel_001,-0.835938,-0.150391,-0.303467,0.901943,2.0916,-0.015267,-0.931298,2026-04-04 12:29:44.753554+00
2917,hikon_s3_v1_accel_001,-0.85083,-0.106445,-0.278564,0.901577,1.9313,-0.328244,-1.70229,2026-04-04 12:29:56.535441+00
