id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3988,hikon_s3_v1_accel_001,-0.665039,-0.205566,0.831543,1.08443,1.60305,-0.51145,-2.41221,2026-04-07 10:56:38.564619+00
3989,hikon_s3_v1_accel_001,-0.670166,-0.203125,0.819336,1.07782,1.9542,1.15267,0.091603,2026-04-07 10:57:12.260885+00
3990,hikon_s3_v1_accel_001,-0.676758,-0.194092,0.818848,1.0799,1.67939,-0.160305,0.129771,2026-04-07 10:57:22.177014+00
3991,hikon_s3_v1_accel_001,-0.638184,-0.230225,0.800781,1.04954,63.0763,-33.0305,-29.6947,2026-04-07 10:57:39.895409+00
3992,hikon_s3_v1_accel_001,-0.431396,-0.687744,0.89209,1.2062,-27.0076,-47.4656,-140.443,2026-04-07 10:57:49.947637+00
3993,hikon_s3_v1_accel_001,0.290771,-0.7771,0.749756,1.11829,0.80916,-1.61832,-0.022901,2026-04-07 10:58:08.650845+00
3994,hikon_s3_v1_accel_001,0.196289,-0.599609,0.85083,1.05923,-1.23664,-0.778626,-2.19847,2026-04-07 10:58:19.607857+00
3995,hikon_s3_v1_accel_001,-0.606689,-0.59082,0.722168,1.11295,23.9695,74.0992,40.2519,2026-04-07 10:58:29.375899+00
3996,hikon_s3_v1_accel_001,-0.115967,-0.517334,1.01733,1.14719,1.66412,0.679389,-1.64122,2026-04-07 10:59:05.905554+00
3997,hikon_s3_v1_accel_001,-0.07251,-0.574951,0.975586,1.13472,1.19084,-7.63359,-3.12214,2026-04-07 10:59:16.569595+00
3998,hikon_s3_v1_accel_001,-0.204102,-0.47168,0.992676,1.11783,1.16794,-1.85496,-3.42748,2026-04-07 10:59:32.32143+00
3999,hikon_s3_v1_accel_001,-0.622803,-0.341309,0.771973,1.04896,-8.70992,0.022901,16.458,2026-04-07 10:59:42.884852+00
4000,hikon_s3_v1_accel_001,0.171631,-0.489502,0.998291,1.12501,1.35878,3.28244,4.46565,2026-04-07 11:00:02.253783+00
4001,hikon_s3_v1_accel_001,0.152344,-0.474854,1.02026,1.13562,2.18321,-0.335878,-1.57252,2026-04-07 11:00:13.582745+00
4002,hikon_s3_v1_accel_001,0.135498,-0.473633,1.02124,1.13385,2.33588,-1.03053,-2.40458,2026-04-07 11:00:22.248297+00
4003,hikon_s3_v1_accel_001,-0.764648,-0.359375,0.43457,0.950099,-41.3359,-63.7863,3.0229,2026-04-07 11:00:43.291753+00
4004,hikon_s3_v1_accel_001,-0.790039,-0.445068,0.466064,1.01954,2.12214,-0.687023,-1.54199,2026-04-07 11:01:17.618415+00
4005,hikon_s3_v1_accel_001,-0.811523,-0.43335,0.469727,1.03296,1.94657,0.198473,-1.54962,2026-04-07 11:01:28.352955+00
4006,hikon_s3_v1_accel_001,-0.82251,-0.423828,0.412842,1.01321,2.35878,-0.068702,-1.60305,2026-04-07 11:01:47.39784+00
4007,hikon_s3_v1_accel_001,-0.815674,-0.424316,0.422607,1.01191,1.43511,-0.335878,-1.30534,2026-04-07 11:01:57.297883+00
4008,hikon_s3_v1_accel_001,-0.81665,-0.439209,0.411377,1.01442,2.32061,-0.282443,-0.961832,2026-04-07 11:02:07.863658+00
4009,hikon_s3_v1_accel_001,-0.814941,-0.420898,0.4021,1.00148,2.56488,-0.625954,-1.50382,2026-04-07 11:02:17.410505+00
4010,hikon_s3_v1_accel_001,-0.815674,-0.430176,0.406494,1.00778,2.38931,-0.618321,-1.35115,2026-04-07 11:02:27.349608+00
4011,hikon_s3_v1_accel_001,-0.814941,-0.436035,0.39209,1.00399,1.66412,-0.473282,-1.21374,2026-04-07 11:02:46.666085+00
4012,hikon_s3_v1_accel_001,-0.830322,-0.452393,0.394287,1.02448,2.52672,-1.13741,-1.05343,2026-04-07 11:02:57.113542+00
4013,hikon_s3_v1_accel_001,-0.814697,-0.449219,0.385254,1.00695,2.16031,-0.671756,-1.00763,2026-04-07 11:03:07.440308+00
4014,hikon_s3_v1_accel_001,-0.806396,-0.468018,0.398926,1.01413,2.77863,-0.877863,-1.0687,2026-04-07 11:03:16.739387+00
4015,hikon_s3_v1_accel_001,-0.804932,-0.464355,0.369141,0.999903,4.76336,-2.90076,-1.74809,2026-04-07 11:03:26.772404+00
4016,hikon_s3_v1_accel_001,-0.803467,-0.468018,0.373291,1.00197,1.77863,0.442748,-1.72519,2026-04-07 11:03:36.898295+00
4017,hikon_s3_v1_accel_001,-0.816406,-0.478516,0.377686,1.01889,3.03817,-0.832061,-0.748092,2026-04-07 11:03:47.038406+00
4018,hikon_s3_v1_accel_001,-0.810791,-0.474609,0.386963,1.01606,1.35115,0.282443,-1.85496,2026-04-07 11:03:56.670106+00
4019,hikon_s3_v1_accel_001,-0.813232,-0.461182,0.393311,1.01426,0.458015,0.549618,-2.32824,2026-04-07 11:04:06.689772+00
4020,hikon_s3_v1_accel_001,-0.816895,-0.461914,0.384277,1.01408,0.480916,0.526718,-1.16031,2026-04-07 11:04:16.64455+00
4021,hikon_s3_v1_accel_001,-0.937012,-0.110352,-0.011963,0.943563,2.19847,2.30534,-0.053435,2026-04-07 11:08:20.299387+00
4022,hikon_s3_v1_accel_001,-0.936523,-0.088379,-0.019287,0.940882,3.90076,-11.229,-2.51908,2026-04-07 11:08:31.288342+00
4023,hikon_s3_v1_accel_001,-0.89917,-0.112305,-0.005859,0.906175,3.8855,-6.78626,-3.82443,2026-04-07 11:08:38.763189+00
4024,hikon_s3_v1_accel_001,-0.94165,-0.081787,-0.049072,0.946469,1.25191,1.40458,-1.67939,2026-04-07 11:08:48.369741+00
4025,hikon_s3_v1_accel_001,-0.911377,-0.101318,-0.028809,0.917444,0.839695,-0.312977,2.08397,2026-04-07 11:08:58.602466+00
4026,hikon_s3_v1_accel_001,-0.922852,-0.103271,-0.063721,0.930796,0.916031,0.587786,1.75573,2026-04-07 11:09:25.847857+00
4027,hikon_s3_v1_accel_001,-0.921387,-0.106201,-0.053955,0.929055,3.79389,-0.007634,0.374046,2026-04-07 11:09:34.487392+00
4028,hikon_s3_v1_accel_001,-0.925537,-0.089844,-0.092773,0.934504,3.89313,-3.90076,-3.91603,2026-04-07 11:09:44.332836+00
4029,hikon_s3_v1_accel_001,-0.918457,-0.124756,-0.111816,0.933611,3.08397,-0.931298,-0.564885,2026-04-07 11:09:54.633697+00
4030,hikon_s3_v1_accel_001,-0.903076,-0.126953,-0.118164,0.91958,-0.19084,-1.43511,-3.22137,2026-04-07 11:10:03.947581+00
4031,hikon_s3_v1_accel_001,-0.895752,-0.104248,-0.137939,0.912286,0.694656,-2.41221,-2.92366,2026-04-07 11:10:14.576722+00
4032,hikon_s3_v1_accel_001,-1.10107,-0.003174,0.046143,1.10205,14.0611,-31.8473,10,2026-04-07 11:10:24.359952+00
4033,hikon_s3_v1_accel_001,-0.903809,0.21582,0.006104,0.929239,2.87786,-2.56488,-0.10687,2026-04-07 11:28:38.111013+00
4034,hikon_s3_v1_accel_001,-0.934082,0.161621,0.038086,0.948726,0.618321,-1.0687,-2.72519,2026-04-07 11:28:48.398769+00
4035,hikon_s3_v1_accel_001,-0.884033,0.227051,-0.072998,0.915639,1.18321,0.572519,-0.21374,2026-04-07 11:28:58.469383+00
4036,hikon_s3_v1_accel_001,-0.823486,0.419189,0.358643,0.991198,6.18321,4.82443,4.67939,2026-04-07 11:29:08.841201+00
4037,hikon_s3_v1_accel_001,-0.77417,0.526855,0.31543,0.988135,3.9771,2.27481,-0.832061,2026-04-07 11:29:19.665317+00
4038,hikon_s3_v1_accel_001,-0.874756,0.238525,0.360596,0.975767,9.41221,16.2672,-2.1145,2026-04-07 11:30:11.858303+00
